,fecha,hora,co_la_boca,no2_la_boca,pm10_la_boca,fecha-hora,Flujo en Sentido A,Flujo en Sentido B,HORA,TEMP,HUM,PNM,DD,FF,weekday,dia de la semana
2097,3/29/2019,10,0.39,17,33,2019-03-29 10,,,10,20.8,82,1022.1,50,11,Friday,5
2098,3/29/2019,11,0.41,11,32,2019-03-29 11,,,11,21.8,79,1021.2,50,13,Friday,5
2099,3/29/2019,12,0.43,10,32,2019-03-29 12,,,12,22.3,78,1020.3,70,13,Friday,5
2100,3/29/2019,13,0.43,10,32,2019-03-29 13,,,13,22.8,76,1019.3,110,13,Friday,5
2101,3/29/2019,14,0.44,12,32,2019-03-29 14,,,14,23.7,71,1018.2,90,11,Friday,5
2102,3/29/2019,15,0.41,,32,2019-03-29 15,,,15,24.2,71,1017.1,110,13,Friday,5
2103,3/29/2019,16,0.4,,33,2019-03-29 16,,,16,23.9,78,1016.2,110,19,Friday,5
2104,3/29/2019,17,0.41,,31,2019-03-29 17,,,17,23.6,75,1015.9,110,20,Friday,5
2105,3/29/2019,18,0.43,,29,2019-03-29 18,,,18,23.2,75,1015.9,110,19,Friday,5
2106,3/29/2019,19,0.43,,28,2019-03-29 19,,,19,22.2,83,1015.5,110,22,Friday,5
2107,3/29/2019,20,0.45,,29,2019-03-29 20,,,20,21.2,87,1015.5,110,24,Friday,5
2108,3/29/2019,21,0.46,,29,2019-03-29 21,,,21,21.6,87,1015.7,110,19,Friday,5
2109,3/29/2019,22,0.45,,29,2019-03-29 22,,,22,21.9,87,1015.9,110,13,Friday,5
2110,3/29/2019,23,0.45,,29,2019-03-29 23,,,23,21.9,87,1016.1,110,11,Friday,5
2111,3/29/2019,24,0.44,,29,2019-03-29 24,,,24,20.1,86,1023.9,110,17,Friday,5
2112,3/30/2019,1,0.4,,29,2019-03-30 01,,,1,21.2,87,1015.7,140,6,Saturday,6
2113,3/30/2019,2,0.36,,29,2019-03-30 02,,,2,21.5,91,1015.7,110,7,Saturday,6
2114,3/30/2019,3,0.35,,29,2019-03-30 03,,,3,21.4,91,1015.7,110,7,Saturday,6
2115,3/30/2019,4,0.33,,29,2019-03-30 04,,,4,21.2,92,1015.3,110,7,Saturday,6
2116,3/30/2019,5,0.33,,29,2019-03-30 05,,,5,21.2,92,1015.1,90,4,Saturday,6
2117,3/30/2019,6,0.34,,29,2019-03-30 06,,,6,21,95,1015.3,90,6,Saturday,6
2118,3/30/2019,7,0.37,,29,2019-03-30 07,,,7,20.9,93,1015.7,90,6,Saturday,6
2119,3/30/2019,8,0.39,,29,2019-03-30 08,,,8,22.2,91,1016,70,7,Saturday,6
2120,3/30/2019,9,0.4,,29,2019-03-30 09,,,9,23.6,84,1016.4,70,6,Saturday,6
2121,3/30/2019,10,0.41,,29,2019-03-30 10,,,10,24.2,83,1016.6,70,6,Saturday,6
2122,3/30/2019,11,0.42,,29,2019-03-30 11,,,11,24.4,83,1016.6,50,7,Saturday,6
2123,3/30/2019,12,0.44,,29,2019-03-30 12,,,12,24.7,81,1016.2,50,7,Saturday,6
2124,3/30/2019,13,0.44,,29,2019-03-30 13,,,13,25.3,79,1016,50,7,Saturday,6
2125,3/30/2019,14,0.43,,29,2019-03-30 14,,,14,26.9,73,1015.5,50,7,Saturday,6
2126,3/30/2019,15,0.41,,29,2019-03-30 15,,,15,26.7,71,1014.9,50,7,Saturday,6
2127,3/30/2019,16,0.39,,28,2019-03-30 16,,,16,27,70,1014.6,50,9,Saturday,6
2128,3/30/2019,17,0.38,,29,2019-03-30 17,,,17,27.4,59,1014.4,70,7,Saturday,6
2129,3/30/2019,18,0.38,,28,2019-03-30 18,,,18,26.5,72,1014.3,90,9,Saturday,6
2130,3/30/2019,19,0.39,,29,2019-03-30 19,,,19,25.2,80,1014.4,90,7,Saturday,6
2131,3/30/2019,20,0.4,,29,2019-03-30 20,,,20,24.4,85,1014.9,110,11,Saturday,6
2132,3/30/2019,21,0.41,,30,2019-03-30 21,,,21,23.5,87,1015.3,110,9,Saturday,6
2133,3/30/2019,22,0.43,,30,2019-03-30 22,,,22,23.5,85,1015.7,140,11,Saturday,6
2134,3/30/2019,23,0.45,,30,2019-03-30 23,,,23,22,85,1015.5,140,11,Saturday,6
2135,3/30/2019,24,0.48,,30,2019-03-30 24,,,24,22.2,83,1015.7,110,9,Saturday,6
2136,3/31/2019,1,0.5,,31,2019-03-31 01,,,1,22.4,85,1015.5,140,9,Sunday,7
2137,3/31/2019,2,0.52,,32,2019-03-31 02,,,2,21.9,90,1015.3,110,11,Sunday,7
2138,3/31/2019,3,0.52,,32,2019-03-31 03,,,3,21.5,93,1015.4,90,6,Sunday,7
2139,3/31/2019,4,0.51,,32,2019-03-31 04,,,4,21.7,91,1015.1,70,4,Sunday,7
2140,3/31/2019,5,0.51,,32,2019-03-31 05,,,5,22.4,85,1014.9,20,6,Sunday,7
2141,3/31/2019,6,0.5,,32,2019-03-31 06,,,6,21.8,93,1015.1,360,2,Sunday,7
2142,3/31/2019,7,0.5,,31,2019-03-31 07,,,7,21.8,95,1016.3,360,4,Sunday,7
2143,3/31/2019,8,0.5,,32,2019-03-31 08,,,8,22,96,1016.6,200,6,Sunday,7
2144,3/31/2019,9,0.48,,31,2019-03-31 09,,,9,24.2,83,1016.6,340,4,Sunday,7
2145,3/31/2019,10,0.46,,30,2019-03-31 10,,,10,26.2,77,1016.6,360,4,Sunday,7
2146,3/31/2019,11,0.44,,29,2019-03-31 11,,,11,26.3,70,1016.4,50,7,Sunday,7
2147,3/31/2019,12,0.43,,29,2019-03-31 12,,,12,26,71,1016.7,50,7,Sunday,7
2148,3/31/2019,13,0.41,,29,2019-03-31 13,,,13,26.2,65,1016.4,50,7,Sunday,7
2149,3/31/2019,14,0.38,,28,2019-03-31 14,,,14,26.8,63,1015.7,90,9,Sunday,7
2150,3/31/2019,15,0.35,,28,2019-03-31 15,,,15,26.6,56,1015.3,90,19,Sunday,7
2151,3/31/2019,16,0.32,,27,2019-03-31 16,,,16,27.2,53,1015.3,110,19,Sunday,7
2152,3/31/2019,17,0.29,,28,2019-03-31 17,,,17,26.2,56,1015.3,90,19,Sunday,7
2153,3/31/2019,18,0.27,,29,2019-03-31 18,,,18,24.6,62,1015,110,17,Sunday,7
2154,3/31/2019,19,0.27,,29,2019-03-31 19,,,19,23.6,62,1015.2,110,20,Sunday,7
2155,3/31/2019,20,0.27,,28,2019-03-31 20,,,20,22.8,67,1015.5,110,15,Sunday,7
2156,3/31/2019,21,0.28,,27,2019-03-31 21,,,21,21.7,77,1016,110,17,Sunday,7
2157,3/31/2019,22,0.28,,27,2019-03-31 22,,,22,22.2,76,1016.4,110,17,Sunday,7
2158,3/31/2019,23,0.29,,27,2019-03-31 23,,,23,22.2,79,1016.4,110,20,Sunday,7
2159,3/31/2019,24,0.28,,28,2019-03-31 24,,,24,22.7,80,1015.5,110,9,Sunday,7
2160,4/1/2019,1,0.31,,26,2019-04-01 01,604,1567,,,,,,,Monday,1
2161,4/1/2019,2,0.32,,25,2019-04-01 02,383,823,,,,,,,Monday,1
2162,4/1/2019,3,0.33,,26,2019-04-01 03,370,531,,,,,,,Monday,1
2163,4/1/2019,4,0.33,,26,2019-04-01 04,786,616,,,,,,,Monday,1
2164,4/1/2019,5,0.33,,26,2019-04-01 05,2054,1006,,,,,,,Monday,1
2165,4/1/2019,6,0.33,,26,2019-04-01 06,3564,2218,,,,,,,Monday,1
2166,4/1/2019,7,0.36,,26,2019-04-01 07,4505,3313,,,,,,,Monday,1
2167,4/1/2019,8,0.39,,26,2019-04-01 08,4420,3631,,,,,,,Monday,1
2168,4/1/2019,9,0.42,,27,2019-04-01 09,3879,3611,,,,,,,Monday,1
2169,4/1/2019,10,0.43,,28,2019-04-01 10,3559,3632,,,,,,,Monday,1
2170,4/1/2019,11,0.43,,29,2019-04-01 11,3511,3730,,,,,,,Monday,1
2171,4/1/2019,12,0.43,,30,2019-04-01 12,3528,3917,,,,,,,Monday,1
2172,4/1/2019,13,0.44,,30,2019-04-01 13,3554,3967,,,,,,,Monday,1
2173,4/1/2019,14,0.44,,29,2019-04-01 14,3471,4253,,,,,,,Monday,1
2174,4/1/2019,15,0.44,,31,2019-04-01 15,3496,4384,,,,,,,Monday,1
2175,4/1/2019,16,0.42,,31,2019-04-01 16,3408,4779,,,,,,,Monday,1
2176,4/1/2019,17,0.4,,30,2019-04-01 17,3707,4853,,,,,,,Monday,1
2177,4/1/2019,18,0.41,,28,2019-04-01 18,3277,4870,,,,,,,Monday,1
2178,4/1/2019,19,0.42,,27,2019-04-01 19,2780,4343,,,,,,,Monday,1
2179,4/1/2019,20,0.43,,27,2019-04-01 20,2679,3744,,,,,,,Monday,1
2180,4/1/2019,21,0.44,,28,2019-04-01 21,2590,3278,,,,,,,Monday,1
2181,4/1/2019,22,0.44,,27,2019-04-01 22,1780,2804,,,,,,,Monday,1
2182,4/1/2019,23,0.43,,27,2019-04-01 23,1342,1977,,,,,,,Monday,1
2183,4/1/2019,24,0.44,,28,2019-04-01 24,,,,,,,,,Monday,1
2184,4/2/2019,1,0.43,,28,2019-04-02 01,1015,1526,1,22.4,94,1012.6,110,13,Tuesday,2
2185,4/2/2019,2,0.43,,29,2019-04-02 02,740,1105,2,22.7,91,1012.1,90,11,Tuesday,2
2186,4/2/2019,3,0.43,,29,2019-04-02 03,534,761,3,22.9,87,1011.8,50,7,Tuesday,2
2187,4/2/2019,4,0.42,,29,2019-04-02 04,585,793,4,22.7,87,1011.5,360,9,Tuesday,2
2188,4/2/2019,5,0.41,,29,2019-04-02 05,1233,888,5,22.6,90,1011.4,360,7,Tuesday,2
2189,4/2/2019,6,0.4,,29,2019-04-02 06,1396,1294,6,22.1,85,1011.8,240,7,Tuesday,2
2190,4/2/2019,7,0.41,,28,2019-04-02 07,1379,1396,7,22.4,85,1012.1,340,11,Tuesday,2
2191,4/2/2019,8,0.41,,28,2019-04-02 08,1483,1242,8,22.5,88,1012.3,340,9,Tuesday,2
2192,4/2/2019,9,0.4,,29,2019-04-02 09,207,149,9,22.8,88,1012.5,360,9,Tuesday,2
2193,4/2/2019,10,0.4,,28,2019-04-02 10,,,10,24.5,84,1012.4,360,13,Tuesday,2
2194,4/2/2019,11,0.4,,28,2019-04-02 11,,,11,25.1,82,1011.8,360,9,Tuesday,2
2195,4/2/2019,12,0.42,,28,2019-04-02 12,,,12,26.8,73,1011,360,11,Tuesday,2
2196,4/2/2019,13,0.44,,28,2019-04-02 13,,,13,27.4,74,1010.2,360,13,Tuesday,2
2197,4/2/2019,14,0.45,,28,2019-04-02 14,,,14,30.8,43,1009.4,270,11,Tuesday,2
2198,4/2/2019,15,0.44,,28,2019-04-02 15,,,15,31.8,49,1008.9,290,15,Tuesday,2
2199,4/2/2019,16,0.44,,28,2019-04-02 16,,,16,31.8,46,1008.6,290,13,Tuesday,2
2200,4/2/2019,17,0.45,,27,2019-04-02 17,,,17,31.7,46,1008,290,17,Tuesday,2
2201,4/2/2019,18,0.44,,27,2019-04-02 18,,,18,31.1,48,1008.1,270,11,Tuesday,2
2202,4/2/2019,19,0.45,,28,2019-04-02 19,,,19,30.1,54,1008.4,270,6,Tuesday,2
2203,4/2/2019,20,0.47,,29,2019-04-02 20,,,20,29.3,58,1009.1,270,4,Tuesday,2
2204,4/2/2019,21,0.54,,30,2019-04-02 21,,,21,29.1,58,1009.5,340,9,Tuesday,2
2205,4/2/2019,22,0.64,,31,2019-04-02 22,,,22,25.8,80,1010,320,7,Tuesday,2
2206,4/2/2019,23,0.7,,34,2019-04-02 23,,,23,25.8,82,1010.6,290,9,Tuesday,2
2207,4/2/2019,24,0.68,,41,2019-04-02 24,,,24,22.2,93,1013.2,110,11,Tuesday,2
2208,4/3/2019,1,0.64,,41,2019-04-03 01,410,824,1,22,45,1012.7,160,22,Wednesday,3
2209,4/3/2019,2,0.61,,41,2019-04-03 02,284,512,2,21.3,47,1013.1,160,24,Wednesday,3
2210,4/3/2019,3,0.56,,42,2019-04-03 03,316,430,3,20.6,52,1013.3,160,20,Wednesday,3
2211,4/3/2019,4,0.49,,42,2019-04-03 04,700,592,4,19.5,63,1012.9,160,15,Wednesday,3
2212,4/3/2019,5,0.39,,43,2019-04-03 05,2145,1144,5,19.2,68,1012.6,160,15,Wednesday,3
2213,4/3/2019,6,0.26,,43,2019-04-03 06,3835,2275,6,18.5,71,1013,160,15,Wednesday,3
2214,4/3/2019,7,0.17,,43,2019-04-03 07,4752,3472,7,18,73,1013.8,160,11,Wednesday,3
2215,4/3/2019,8,0.18,,43,2019-04-03 08,4431,3603,8,17.8,71,1014.4,180,11,Wednesday,3
2216,4/3/2019,9,0.19,,43,2019-04-03 09,3884,3463,9,18.5,69,1014.5,160,11,Wednesday,3
2217,4/3/2019,10,0.21,,43,2019-04-03 10,3417,3600,10,19.8,66,1014.5,140,20,Wednesday,3
2218,4/3/2019,11,0.23,,44,2019-04-03 11,3504,3898,11,20.5,66,1014.3,140,19,Wednesday,3
2219,4/3/2019,12,0.24,,44,2019-04-03 12,3575,4021,12,20.7,66,1013.5,140,19,Wednesday,3
2220,4/3/2019,13,0.24,,44,2019-04-03 13,3756,4014,13,20.9,66,1012.6,110,17,Wednesday,3
2221,4/3/2019,14,0.27,28,44,2019-04-03 14,3502,4191,14,20.6,70,1011.9,110,17,Wednesday,3
2222,4/3/2019,15,0.3,16,44,2019-04-03 15,3442,4563,15,20.9,68,1010.8,90,15,Wednesday,3
2223,4/3/2019,16,0.32,16,44,2019-04-03 16,3431,4866,16,21.2,68,1010.1,110,17,Wednesday,3
2224,4/3/2019,17,0.34,15,45,2019-04-03 17,3597,4766,17,21.1,67,1009.2,110,17,Wednesday,3
2225,4/3/2019,18,0.35,21,47,2019-04-03 18,3200,4894,18,20.6,70,1008.1,110,15,Wednesday,3
2226,4/3/2019,19,0.37,21,48,2019-04-03 19,2598,4814,19,19.8,72,1007.1,110,13,Wednesday,3
2227,4/3/2019,20,0.4,25,47,2019-04-03 20,2451,5099,20,20.2,73,1007.1,90,11,Wednesday,3
2228,4/3/2019,21,0.44,23,46,2019-04-03 21,2120,3287,21,20.4,74,1007.2,70,11,Wednesday,3
2229,4/3/2019,22,0.46,22,45,2019-04-03 22,1528,2837,22,20.5,77,1007.2,90,13,Wednesday,3
2230,4/3/2019,23,0.46,20,43,2019-04-03 23,2791,1886,23,20.4,80,1007,90,13,Wednesday,3
2231,4/3/2019,24,0.46,17,35,2019-04-03 24,,,24,22.5,46,1012.5,160,22,Wednesday,3
2232,4/4/2019,1,0.45,16,35,2019-04-04 01,554,977,1,20.5,85,1005.1,90,15,Thursday,4
2233,4/4/2019,2,0.43,14,35,2019-04-04 02,345,597,2,20.3,81,1003.7,70,15,Thursday,4
2234,4/4/2019,3,0.41,13,35,2019-04-04 03,318,433,3,20.4,82,1002.4,20,9,Thursday,4
2235,4/4/2019,4,0.39,15,35,2019-04-04 04,680,644,4,21,79,1002,360,17,Thursday,4
2236,4/4/2019,5,0.36,13,35,2019-04-04 05,2091,1138,5,20.9,83,1001.3,360,15,Thursday,4
2237,4/4/2019,6,0.34,17,35,2019-04-04 06,3719,2336,6,20.8,86,1001.5,340,15,Thursday,4
2238,4/4/2019,7,0.34,22,36,2019-04-04 07,4629,3294,7,20.6,86,1001.5,340,20,Thursday,4
2239,4/4/2019,8,0.36,20,36,2019-04-04 08,4592,3532,8,20.7,89,1001.5,320,17,Thursday,4
2240,4/4/2019,9,0.39,20,37,2019-04-04 09,3707,3665,9,21.9,87,1001.6,320,19,Thursday,4
2241,4/4/2019,10,0.42,17,39,2019-04-04 10,3276,3504,10,24.2,79,1000.9,340,22,Thursday,4
2242,4/4/2019,11,0.46,23,40,2019-04-04 11,3233,3312,11,27.5,68,1001.5,340,24,Thursday,4
2243,4/4/2019,12,0.5,25,41,2019-04-04 12,2968,3043,12,28.7,66,1000.9,320,26,Thursday,4
2244,4/4/2019,13,0.51,16,46,2019-04-04 13,2660,2531,13,20.2,88,1002.1,230,17,Thursday,4
2245,4/4/2019,14,0.51,17,47,2019-04-04 14,2786,2824,14,19.9,93,1001.7,230,17,Thursday,4
2246,4/4/2019,15,0.5,17,46,2019-04-04 15,2692,3042,15,20.5,74,1002,230,15,Thursday,4
2247,4/4/2019,16,0.47,17,45,2019-04-04 16,2714,4218,16,21.3,69,1003.2,230,15,Thursday,4
2248,4/4/2019,17,0.43,18,44,2019-04-04 17,3015,3928,17,21.7,60,1003.8,230,17,Thursday,4
2249,4/4/2019,18,0.4,19,42,2019-04-04 18,2608,4114,18,21.8,57,1004,230,17,Thursday,4
2250,4/4/2019,19,0.35,22,40,2019-04-04 19,2356,3531,19,20.3,58,1004.6,230,13,Thursday,4
2251,4/4/2019,20,0.31,20,40,2019-04-04 20,2321,3160,20,19.7,58,1005.9,200,13,Thursday,4
2252,4/4/2019,21,0.28,,39,2019-04-04 21,2075,2914,21,18.1,70,1007.7,200,13,Thursday,4
2253,4/4/2019,22,0.26,,39,2019-04-04 22,1502,2512,22,17.5,73,1009.5,200,9,Thursday,4
2254,4/4/2019,23,0.24,,38,2019-04-04 23,1326,1790,23,17.3,71,1009.7,200,11,Thursday,4
2255,4/4/2019,24,0.23,,37,2019-04-04 24,,,24,20.4,85,1006.2,90,15,Thursday,4
2256,4/5/2019,1,0.22,,36,2019-04-05 01,580,1043,1,16.7,77,1011.6,180,17,Friday,5
2257,4/5/2019,2,0.21,,36,2019-04-05 02,384,704,2,16.3,79,1011.9,180,13,Friday,5
2258,4/5/2019,3,0.21,,36,2019-04-05 03,382,545,3,15.9,80,1012.3,180,17,Friday,5
2259,4/5/2019,4,0.2,,35,2019-04-05 04,738,654,4,15.4,83,1012.5,180,13,Friday,5
2260,4/5/2019,5,0.2,,35,2019-04-05 05,2058,1219,5,15.1,83,1012.9,180,13,Friday,5
2261,4/5/2019,6,0.19,,34,2019-04-05 06,3680,2371,6,14.4,83,1013.7,200,15,Friday,5
2262,4/5/2019,7,0.2,,33,2019-04-05 07,4779,3287,7,14,82,1015.1,200,13,Friday,5
2263,4/5/2019,8,0.21,21,32,2019-04-05 08,4756,3581,8,14,80,1016.5,180,15,Friday,5
2264,4/5/2019,9,0.21,16,31,2019-04-05 09,4194,3649,9,15,75,1018.8,200,13,Friday,5
2265,4/5/2019,10,0.21,13,28,2019-04-05 10,3830,3754,10,16,67,1020,160,11,Friday,5
2266,4/5/2019,11,0.2,14,27,2019-04-05 11,3821,3923,11,17.3,62,1020.7,200,11,Friday,5
2267,4/5/2019,12,0.2,13,26,2019-04-05 12,3928,4048,12,18.4,57,1020.8,180,11,Friday,5
2268,4/5/2019,13,0.2,14,21,2019-04-05 13,3899,4363,13,19.4,51,1020.3,200,11,Friday,5
2269,4/5/2019,14,0.2,16,19,2019-04-05 14,3736,4686,14,20.3,48,1019.6,200,9,Friday,5
2270,4/5/2019,15,0.19,15,20,2019-04-05 15,3652,4788,15,21.3,42,1019.1,200,9,Friday,5
2271,4/5/2019,16,0.18,15,23,2019-04-05 16,3561,4864,16,21.2,41,1019.2,200,11,Friday,5
2272,4/5/2019,17,0.17,15,26,2019-04-05 17,3719,5074,17,21.2,41,1019.2,180,9,Friday,5
2273,4/5/2019,18,0.17,18,27,2019-04-05 18,3305,4969,18,20.4,44,1020,160,11,Friday,5
2274,4/5/2019,19,0.18,23,28,2019-04-05 19,2925,4574,19,19.6,51,1020,160,13,Friday,5
2275,4/5/2019,20,0.19,28,28,2019-04-05 20,3253,4311,20,19.4,46,1020.5,160,7,Friday,5
2276,4/5/2019,21,0.22,27,29,2019-04-05 21,2924,3788,21,18.7,50,1021,160,4,Friday,5
2277,4/5/2019,22,0.24,23,30,2019-04-05 22,2119,3138,22,18.1,54,1022,140,4,Friday,5
2278,4/5/2019,23,0.29,26,31,2019-04-05 23,1618,2329,23,18.2,61,1022.7,140,9,Friday,5
2279,4/5/2019,24,0.33,25,32,2019-04-05 24,,,24,16.8,76,1010.6,230,13,Friday,5
2280,4/6/2019,1,0.4,26,33,2019-04-06 01,,,1,18,61,1022.3,50,13,Saturday,6
2281,4/6/2019,2,0.44,25,33,2019-04-06 02,,,2,17.4,65,1022,50,13,Saturday,6
2282,4/6/2019,3,0.46,25,34,2019-04-06 03,,,3,17,64,1021.8,50,11,Saturday,6
2283,4/6/2019,4,0.45,24,34,2019-04-06 04,,,4,16.7,66,1021.6,50,11,Saturday,6
2284,4/6/2019,5,0.46,23,34,2019-04-06 05,,,5,16,69,1021.5,70,7,Saturday,6
2285,4/6/2019,6,0.51,26,35,2019-04-06 06,,,6,14.8,81,1022,230,4,Saturday,6
2286,4/6/2019,7,0.55,22,36,2019-04-06 07,,,7,14.7,83,1022.2,270,6,Saturday,6
2287,4/6/2019,8,0.62,26,38,2019-04-06 08,,,8,14.7,82,1022.5,320,7,Saturday,6
2288,4/6/2019,9,0.63,25,40,2019-04-06 09,,,9,16.1,79,1022.8,320,11,Saturday,6
2289,4/6/2019,10,0.6,18,40,2019-04-06 10,,,10,17.3,74,1022.9,340,11,Saturday,6
2290,4/6/2019,11,0.59,16,40,2019-04-06 11,,,11,18.4,59,1023,20,7,Saturday,6
2291,4/6/2019,12,0.58,15,40,2019-04-06 12,,,12,19,59,1022.8,20,9,Saturday,6
2292,4/6/2019,13,0.55,15,40,2019-04-06 13,,,13,19.5,59,1022.1,20,11,Saturday,6
2293,4/6/2019,14,0.49,15,40,2019-04-06 14,,,14,19.9,59,1021.2,20,11,Saturday,6
2294,4/6/2019,15,0.4,14,40,2019-04-06 15,,,15,20.2,58,1020.2,20,11,Saturday,6
2295,4/6/2019,16,0.31,15,38,2019-04-06 16,,,16,20.7,60,1019.8,20,11,Saturday,6
2296,4/6/2019,17,0.25,16,35,2019-04-06 17,,,17,20.5,62,1019.6,20,11,Saturday,6
2297,4/6/2019,18,0.25,18,35,2019-04-06 18,,,18,20.3,62,1019.4,360,15,Saturday,6
2298,4/6/2019,19,0.26,24,35,2019-04-06 19,,,19,19.5,63,1019.5,340,11,Saturday,6
2299,4/6/2019,20,0.29,23,36,2019-04-06 20,,,20,19.5,60,1019,340,13,Saturday,6
2300,4/6/2019,21,0.34,26,36,2019-04-06 21,,,21,19.3,60,1019.4,340,13,Saturday,6
2301,4/6/2019,22,0.39,26,36,2019-04-06 22,,,22,18.3,63,1020.2,290,11,Saturday,6
2302,4/6/2019,23,0.43,24,36,2019-04-06 23,,,23,17.4,65,1020.3,320,9,Saturday,6
2303,4/6/2019,24,0.46,25,36,2019-04-06 24,,,24,18,61,1022.7,110,9,Saturday,6
2304,4/7/2019,1,0.49,23,35,2019-04-07 01,1706,2445,1,16.5,67,1020.4,320,9,Sunday,7
2305,4/7/2019,2,0.51,24,35,2019-04-07 02,1370,1921,2,16.5,76,1020.3,290,7,Sunday,7
2306,4/7/2019,3,0.52,21,35,2019-04-07 03,913,1420,3,15.9,76,1019.9,320,11,Sunday,7
2307,4/7/2019,4,0.5,22,35,2019-04-07 04,755,1199,4,15.7,75,1019.9,270,4,Sunday,7
2308,4/7/2019,5,0.48,25,35,2019-04-07 05,1299,1300,5,15.3,78,1020.2,270,4,Sunday,7
2309,4/7/2019,6,0.45,25,34,2019-04-07 06,1249,1498,6,14.3,82,1020.2,320,7,Sunday,7
2310,4/7/2019,7,0.44,23,33,2019-04-07 07,1207,1449,7,13.8,84,1020.6,320,4,Sunday,7
2311,4/7/2019,8,0.44,22,31,2019-04-07 08,1289,1195,8,14.8,80,1021,320,6,Sunday,7
2312,4/7/2019,9,0.42,21,30,2019-04-07 09,1587,1332,9,20.2,52,1021.3,320,11,Sunday,7
2313,4/7/2019,10,0.41,20,30,2019-04-07 10,1891,1650,10,19,67,1021.5,360,11,Sunday,7
2314,4/7/2019,11,0.41,,29,2019-04-07 11,2437,2303,11,20,66,1021.5,360,13,Sunday,7
2315,4/7/2019,12,0.42,,29,2019-04-07 12,2868,3407,12,21.3,61,1021.1,360,13,Sunday,7
2316,4/7/2019,13,0.41,,30,2019-04-07 13,2821,3568,13,22.5,57,1020.7,360,11,Sunday,7
2317,4/7/2019,14,0.41,,30,2019-04-07 14,2509,3859,14,22.9,58,1019.8,360,13,Sunday,7
2318,4/7/2019,15,0.4,,31,2019-04-07 15,2578,4674,15,23.1,58,1019.1,360,11,Sunday,7
2319,4/7/2019,16,0.38,,32,2019-04-07 16,2902,3912,16,23.5,51,1018.7,20,9,Sunday,7
2320,4/7/2019,17,0.37,,33,2019-04-07 17,2828,3238,17,22.9,53,1018.5,360,9,Sunday,7
2321,4/7/2019,18,0.37,,33,2019-04-07 18,2892,3606,18,22.2,63,1018.3,360,9,Sunday,7
2322,4/7/2019,19,0.4,,33,2019-04-07 19,3153,3798,19,21.4,64,1018.5,360,7,Sunday,7
2323,4/7/2019,20,0.43,,34,2019-04-07 20,2811,3338,20,21.7,67,1018.7,360,9,Sunday,7
2324,4/7/2019,21,0.47,,34,2019-04-07 21,3481,2725,21,19.8,72,1018.9,320,13,Sunday,7
2325,4/7/2019,22,0.49,,34,2019-04-07 22,4258,2373,22,18.9,76,1019.1,320,9,Sunday,7
2326,4/7/2019,23,0.51,,33,2019-04-07 23,2966,1891,23,18.7,65,1019,320,9,Sunday,7
2327,4/7/2019,24,0.54,,33,2019-04-07 24,,,24,16.9,73,1020.5,270,6,Sunday,7
2328,4/8/2019,1,0.54,,33,2019-04-08 01,507,907,1,17.5,69,1019.1,320,6,Monday,1
2329,4/8/2019,2,0.55,,33,2019-04-08 02,342,523,2,17.4,69,1019.1,320,4,Monday,1
2330,4/8/2019,3,0.54,,34,2019-04-08 03,360,470,3,17.1,68,1019.1,320,6,Monday,1
2331,4/8/2019,4,0.5,,34,2019-04-08 04,774,605,4,16.9,68,1018.7,320,4,Monday,1
2332,4/8/2019,5,0.47,,34,2019-04-08 05,2150,1154,5,16.4,71,1018.8,320,4,Monday,1
2333,4/8/2019,6,0.45,,34,2019-04-08 06,3692,2242,6,16.9,74,1019.1,290,4,Monday,1
2334,4/8/2019,7,0.46,,34,2019-04-08 07,4769,3414,7,16.4,73,1019.6,290,6,Monday,1
2335,4/8/2019,8,0.5,,34,2019-04-08 08,4680,3553,8,16.8,70,1020.1,320,7,Monday,1
2336,4/8/2019,9,0.55,,35,2019-04-08 09,4031,3392,9,19.4,60,1020.6,340,6,Monday,1
2337,4/8/2019,10,0.61,,36,2019-04-08 10,3534,3635,10,22.1,53,1020.8,320,6,Monday,1
2338,4/8/2019,11,0.64,,38,2019-04-08 11,3414,3689,11,21.9,61,1020.7,360,7,Monday,1
2339,4/8/2019,12,0.67,,39,2019-04-08 12,3490,3844,12,22.5,65,1020.5,360,9,Monday,1
2340,4/8/2019,13,0.73,,41,2019-04-08 13,3688,3886,13,23.3,63,1020.2,360,9,Monday,1
2341,4/8/2019,14,0.76,,42,2019-04-08 14,3460,4100,14,23.9,65,1019.7,20,9,Monday,1
2342,4/8/2019,15,0.74,,43,2019-04-08 15,3429,4415,15,24.2,61,1019.1,50,9,Monday,1
2343,4/8/2019,16,0.67,,43,2019-04-08 16,3253,4703,16,24.4,52,1018.8,50,11,Monday,1
2344,4/8/2019,17,0.6,41,44,2019-04-08 17,3619,4849,17,24.1,53,1018.5,50,9,Monday,1
2345,4/8/2019,18,0.55,45,44,2019-04-08 18,3234,4880,18,23.5,52,1018.4,70,7,Monday,1
2346,4/8/2019,19,0.54,51,46,2019-04-08 19,2524,4297,19,21.5,60,1018.3,70,6,Monday,1
2347,4/8/2019,20,0.55,50,48,2019-04-08 20,2335,3376,20,21.3,65,1018.7,90,9,Monday,1
2348,4/8/2019,21,0.55,51,48,2019-04-08 21,2106,3022,21,21.4,72,1018.7,90,11,Monday,1
